Product ID,SKU,Product Name,Price,Discount,No. of Sales,No. of Reviews,Seller Location,Product Link
323936362,323936362_BD-1546632505,"Best Quality Casual T-shirt's for men",109.0,56.0,767,0,Dhaka,//www.daraz.com.bd/products/-i323936362.html
359584226,359584226_BD-1775220185,"Black T-Shirt And White Trouser for Men - Soft fabric and comfortable",447.0,53.0,86,0,Dhaka,//www.daraz.com.bd/products/-i359584226.html
324508931,324508931_BD-1553166807,"White Cotton Full Sleeve Casual T-Shirt For Men - Embrace Comfort and Style in Any Season",325.0,46.0,86,0,Dhaka,//www.daraz.com.bd/products/white-cotton-full-sleeve-casual-t-shirt-for-men-embrace-comfort-and-style-in-any-season-i324508931.html
318234571,318234571_BD-1450187309,"Premta Ovishotto Printed T Shirt For Men",99.0,50.0,352,0,Dhaka,//www.daraz.com.bd/products/-i318234571.html
312779213,312779213_BD-1403131489,"Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men",299.0,40.0,6,0,Dhaka,//www.daraz.com.bd/products/-i312779213.html
308099296,308099296_BD-1382411083,"Superb Understated -Craftsmanship and Trendy -New Fashion Ladies Short Sleeve T-Shirt High Quality- Blue- Progressively Better",190.0,46.0,307,0,Dhaka,//www.daraz.com.bd/products/superb-understated-craftsmanship-and-trendy-new-fashion-ladies-short-sleeve-t-shirt-high-quality-blue-progressively-better-i308099296.html
343677261,343677261_BD-1675677849,"White Love Degin Tshirt Jarsy Women",108.0,43.0,73,0,Dhaka,//www.daraz.com.bd/products/-i343677261.html
344165440,344165440_BD-1678642471,"Green Color T-Shirt And 2 Quarter Pant For Men",299.0,25.0,276,0,Dhaka,//www.daraz.com.bd/products/2-i344165440.html
343707800,343707800_BD-1676576880,"2 pis combo New Desing Soft & Comfortable T-shirt For Men",193.0,40.0,210,0,Dhaka,//www.daraz.com.bd/products/2-i343707800.html
351379838,351379838_BD-1723148580,"premium quality t-shirt for men white  colour",129.0,36.0,0,0,Dhaka,//www.daraz.com.bd/products/-i351379838.html
311211045,311211045_BD-1396364443,"Black Half Sleeve Round Neck T-Shirt for Men - Classic Men's T Shirt - Comfortable and Stylish Wear",113.0,43.0,192,0,Dhaka,//www.daraz.com.bd/products/black-half-sleeve-round-neck-t-shirt-for-men-classic-mens-t-shirt-comfortable-and-stylish-wear-i311211045.html
346210904,346210904_BD-1694267649,"White Cotton Combo T-Shirt & trouser Pant For Man",383.0,52.0,6,0,Dhaka,//www.daraz.com.bd/products/-i346210904.html
313696632,313696632_BD-1407078456,"Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men",239.0,52.0,16,0,Dhaka,//www.daraz.com.bd/products/-i313696632.html
326223321,326223321_BD-1573067899,"Best Quality Casual T-shirt's for men",79.0,77.0,34,0,Dhaka,//www.daraz.com.bd/products/-i326223321.html
347628176,347628176_BD-1700433578,"Black Summer Combo T-Shirt & Pant for Men",280.0,49.0,123,0,Dhaka,//www.daraz.com.bd/products/-i347628176.html
321326663,321326663_BD-2018868144,"Casual T-Shirts Half Sleeve - Enjoy Effortless Style - Round Neck - Perfect Casual Wear - Suitable for All Seasons",70.0,30.0,5,0,Dhaka,//www.daraz.com.bd/products/casual-t-shirts-half-sleeve-enjoy-effortless-style-round-neck-perfect-casual-wear-suitable-for-all-seasons-i321326663.html
245854096,245854096_BD-1190111719,"Bts Logo Printed Summer Wear Round Neck T-Shirt For Men - T Shirt",207.0,72.0,21,0,Dhaka,//www.daraz.com.bd/products/bts-i245854096.html
335865320,335865320_BD-1634740305,"Stylish Casual T-Shirt for men",83.0,72.0,141,0,Dhaka,//www.daraz.com.bd/products/-i335865320.html
121391018,121391018_BD-1041067655,"Winter Men's Long Sleeve T-shirt Trendy Top Bottom - T-Shirt",420.0,46.0,154,0,Dhaka,//www.daraz.com.bd/products/winter-mens-long-sleeve-t-shirt-trendy-top-bottom-t-shirt-i121391018.html
318209982,318209982_BD-1450100981,"stylist printed Cotton Half Sleeve T-Shirt ( Set ) & 3 Quester  Pant for Men",250.0,62.0,23,0,Dhaka,//www.daraz.com.bd/products/3-i318209982.html
278376571,278376571_BD-1260502204,"White Colour Cotton Half Sleeve T Shirt For Men",143.0,64.0,16,0,Dhaka,//www.daraz.com.bd/products/-i278376571.html
233653111,233653111_BD-1176323932,"Stripe Rabbit Super Cute T-Shirt For Men - T Shirt For Man - Ã€Â¦â€”Ã€Â§â€¡Ã€Â¦Å½Ã Â§ÂÃ€Â¦Å’Ã Â¦Â¿ Ã€Â¦â€ºÃ€Â§â€¡Ã€Â¦Â²Ã€Â§â€¡Ã€Â¦Â¦Ã€Â§â€¡Ã€Â¦Â° - T Shirt",150.0,57.0,0,0,Dhaka,//www.daraz.com.bd/products/stripe-rabbit-super-cute-t-shirt-for-men-t-shirt-for-man-aaaaaa-aaaaaaa-t-shirt-i233653111.html
344113908,344113908_BD-1678517380,"Black Combo  T-Shirt And 2 Quarter Pant For Men..",245.0,39.0,29,0,Dhaka,//www.daraz.com.bd/products/2-i344113908.html
363553327,363553327_BD-1795405710,"Fashionable New Desing Digital printed Boys T-shirt/ Tshirt For Men/ T-shirt",80.0,68.0,10,0,Dhaka,//www.daraz.com.bd/products/-i363553327.html
367068701,367068701_BD-1829922411,"Brand New Model Tshirt For Men In Bangladesh - T Shirt For Man",99.0,50.0,0,0,Dhaka,//www.daraz.com.bd/products/-i367068701.html
336540973,336540973_BD-1638848593,"Blue Color Chaina Fabrics Long Sleeve Men's T- Shairt",153.0,62.0,101,0,Dhaka,//www.daraz.com.bd/products/-i336540973.html
178189380,178189380_BD-1118523099,"Men's T-Shirts Collection King Printed",198.0,64.0,272,0,Dhaka,//www.daraz.com.bd/products/-i178189380.html
344029390,344029390_BD-1678351261,"New Desing Digital printed Boys T-shirt/ Tshirt For Men/ T-shirt",99.0,50.0,96,0,Dhaka,//www.daraz.com.bd/products/-i344029390.html
319338418,319338418_BD-1465311172,"Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men",240.0,52.0,0,0,Dhaka,//www.daraz.com.bd/products/-i319338418.html
346151854,346151854_BD-1693732952,"Never Cardy Stylish Casual T-Shirt for men",109.0,50.0,13,0,Dhaka,//www.daraz.com.bd/products/-i346151854.html
343887137,343887137_BD-1677411205,"Best Quality Black  Casual T-shirt's for men",110.0,50.0,64,0,Dhaka,//www.daraz.com.bd/products/-i343887137.html
218586999,218586999_BD-1166379952,"BLUE COLOR COTTON LONG SLEEVE CASUAL T-SHART FOR MEN.",151.0,40.0,35,0,Dhaka,//www.daraz.com.bd/products/t-shart-i218586999.html
385780875,385780875_BD-1925657601,"Antik Mahmud Slick Tshirt",562.0,6.0,10,0,Dhaka,//www.daraz.com.bd/products/-i385780875.html
295188592,295188592_BD-1305664153,"Best Quality T-Shirt for Men - Versatile and Stylish - Perfect for Casual Outings in Any Season",79.0,61.0,186,0,Dhaka,//www.daraz.com.bd/products/best-quality-t-shirt-for-men-versatile-and-stylish-perfect-for-casual-outings-in-any-season-i295188592.html
124248437,124248437_BD-1044526287,"Solid White Jersey Tshirt - Genji - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man",150.0,40.0,208,0,Dhaka,//www.daraz.com.bd/products/solid-white-jersey-tshirt-genji-t-shirt-for-man-t-shirt-for-man-t-shirt-t-shirt-for-man-i124248437.html
343677280,343677280_BD-1675697169,"Maroon Love Degin Tshirt Jarsy Women",102.0,46.0,354,0,Dhaka,//www.daraz.com.bd/products/-i343677280.html
276110801,276110801_BD-1254776379,"Black Full  Sleeve T Shirt For Men - T Shirt",250.0,50.0,76,0,Dhaka,//www.daraz.com.bd/products/black-full-sleeve-t-shirt-for-men-t-shirt-i276110801.html
303985671,303985671_BD-1355033052,"Best Quality Casual T-shirt's For Men - Kurti",349.0,56.0,9,0,Dhaka,//www.daraz.com.bd/products/best-quality-casual-t-shirts-for-men-kurti-i303985671.html
343981041,343981041_BD-1677700415,"White Color T-Shirt And 2 Quarter Pant For Men",311.0,31.0,6,0,Dhaka,//www.daraz.com.bd/products/2-i343981041.html
322114015,322114015_BD-1503662427,"Mens Cotton T-shirt  Highway One",344.0,31.0,17,0,Dhaka,//www.daraz.com.bd/products/-i322114015.html
313956423,313956423_BD-1408977283,"New Design Fashion DropShoulder Half Sleeve T-Shirt For Men",210.0,61.0,67,0,Dhaka,//www.daraz.com.bd/products/-i313956423.html
161158125,161158125_BD-1093062815,"Premium Sweatshirt For Men IMPORTED Winter Collection Full Sleeve - T Shirt - T Shirt For Man - T Shirt - T Sirt",200.0,56.0,193,0,Dhaka,//www.daraz.com.bd/products/premium-sweatshirt-for-men-imported-winter-collection-full-sleeve-t-shirt-t-shirt-for-man-t-shirt-t-sirt-i161158125.html
324426331,324426331_BD-1698586122,"Two Pieces Combo Set | Sleeveless T-Shirts & Short Pants for Men -  Summer Combo 2pcs Set T-Shirts and Quarter Half Pant | Rizma | Black",275.0,31.0,0,0,Dhaka,//www.daraz.com.bd/products/2pcs-i324426331.html
336720957,336720957_BD-1640777755,"Jokhar Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt",95.0,52.0,11,0,Dhaka,//www.daraz.com.bd/products/jokhar-i336720957.html
318655181,318655181_BD-1564923416,"Black Colour Solid Round Neck Tshirt For Men & Women",180.0,0.0,32,0,Chattogram,//www.daraz.com.bd/products/-i318655181.html
230782611,230782611_BD-1174130230,"Alphabet Letter R T-Shirt For Men'S - T Shirt For Man - T Shirt For Man - T Shirt",260.0,0.0,613,0,Dhaka,//www.daraz.com.bd/products/alphabet-letter-r-t-shirt-for-mens-t-shirt-for-man-t-shirt-for-man-t-shirt-i230782611.html
229177471,229177471_BD-1172860608,"Premium Quality T-Shirt For Man",95.0,50.0,669,0,Dhaka,//www.daraz.com.bd/products/-i229177471.html
226403158,226403158_BD-1170953756,"T-shirt and 2 Quarter Pants  for Man-Black - T Shirt For Man - T Shirt For Man - T Shirt For Man",296.0,34.0,601,0,Dhaka,//www.daraz.com.bd/products/t-shirt-and-2-quarter-pants-for-man-black-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-i226403158.html
343973633,343973633_BD-1677691990,"Black T-Shirt And 2 Quarter Pant For Men",296.0,34.0,9,0,Dhaka,//www.daraz.com.bd/products/2-i343973633.html
267066529,267066529_BD-1238780136,"Half Sleeve T-Shirt For Men - Round Collar and Soft & Comfortable Cotton Fabric",98.0,51.0,381,0,Dhaka,//www.daraz.com.bd/products/half-sleeve-t-shirt-for-men-round-collar-and-soft-comfortable-cotton-fabric-i267066529.html
213114442,213114442_BD-1471642249,"Upscale Need - Demon Slayer Tanjiro Kamado White Poly Cotton Anime T-Shirt - T Shirt - Sensible - Must Have",179.0,49.0,163,0,Dhaka,//www.daraz.com.bd/products/upscale-need-demon-slayer-tanjiro-kamado-white-poly-cotton-anime-t-shirt-t-shirt-sensible-must-have-i213114442.html
311206442,311206442_BD-1396360424,"Black Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men",135.0,46.0,48,0,Dhaka,//www.daraz.com.bd/products/black-cotton-short-sleeve-t-shirts-for-men-half-sleeve-round-neck-t-shirt-for-men-i311206442.html
299019874,299019874_BD-1328035244,"Staley T Shirt For Mans",420.0,42.0,25,0,Dhaka,//www.daraz.com.bd/products/-i299019874.html
202245147,202245147_BD-1149840548,"White Printed Exclusive Summer Combo T-Shirt & Pant - T Shirt For Man - T Shirt For Man - T Shirt For Man - T Shirt - à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°",299.0,40.0,492,0,Dhaka,//www.daraz.com.bd/products/white-printed-exclusive-summer-combo-t-shirt-pant-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-t-shirt-i202245147.html
410509854,410509854_BD-2029894924,"Mens Premium Blank T-shirt - Lavanderash 100% Cotton",240.0,60.0,0,0,Dhaka,//www.daraz.com.bd/products/100-i410509854.html
297949342,297949342_BD-1322033080,"Texpark'S Stylish T-Shirt For Men- Cycle (Ts-224)",249.0,38.0,120,0,Dhaka,//www.daraz.com.bd/products/texparks-stylish-t-shirt-for-men-cycle-ts-224-i297949342.html
275036596,275036596_BD-1252285023,"smart full sleeve tshirt for men - T Shirt For Man - T Shirt For Man - T Shirt",189.0,67.0,24,0,Dhaka,//www.daraz.com.bd/products/smart-full-sleeve-tshirt-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-i275036596.html
230785022,230785022_BD-1174127140,"Alphabet Letter M T-Shirt For Men'S - T Shirt For Man - T Shirt",125.0,52.0,689,0,Dhaka,//www.daraz.com.bd/products/alphabet-letter-m-t-shirt-for-mens-t-shirt-for-man-t-shirt-i230785022.html
220634020,220634020_BD-1167820999,"Jersey Full Sleeve Tshirt for Menz Fashion",220.0,0.0,19,0,Dhaka,//www.daraz.com.bd/products/-i220634020.html
185706580,185706580_BD-1131517928,"Naruto Eight Trigrams Sealing Style Anime Black Cotton T-Shirt for Men",280.0,7.0,52,0,Khulna,//www.daraz.com.bd/products/naruto-eight-trigrams-sealing-style-anime-black-cotton-t-shirt-for-men-i185706580.html
173862594,173862594_BD-1110552307,"T Shirt For Men'S (Love Red Black) - T Shirt For Man - T Shirt For Man - T Shirt For Man - T Shirt",114.0,54.0,384,0,Dhaka,//www.daraz.com.bd/products/t-shirt-for-mens-love-red-black-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-t-shirt-i173862594.html
173224038,173224038_BD-1109712205,"Taiwan Cvc Half Sleeve T-Shirts For Men - T Shirt For Man",130.0,57.0,3400,0,Dhaka,//www.daraz.com.bd/products/taiwan-cvc-half-sleeve-t-shirts-for-men-t-shirt-for-man-i173224038.html
323271204,323271204_BD-1539546298,"Chainsaw man T-shirt Oversized Drop shoulder Street wear  Banga Kun Shop Fashion Men Anime T-shirt",550.0,0.0,203,0,Dhaka,//www.daraz.com.bd/products/-i323271204.html
271091291,271091291_BD-1242809441,"New Styile Full Sleeve   t-shirt for Men",248.0,45.0,826,0,Dhaka,//www.daraz.com.bd/products/-i271091291.html
266723402,266723402_BD-1238362049,"Half Sleeve Fashionable Round Neck Tshirt",125.0,58.0,60,0,Dhaka,//www.daraz.com.bd/products/-i266723402.html
223899607,223899607_BD-1359105983,"Captain america tshirt for men new collection 2024 | All over printed tshirt for men | Marvel super hero tshirt collection",430.0,4.0,9,0,Dhaka,//www.daraz.com.bd/products/2024-i223899607.html
183652968,183652968_BD-1128119441,"Versatile -Half Sleeve Cotton T-Shirt For Men - Black - Tshirt For Men - T Shirt For Man - T Shirt For Man - T Shirt- Avant-garde",134.0,33.0,851,0,Dhaka,//www.daraz.com.bd/products/versatile-half-sleeve-cotton-t-shirt-for-men-black-tshirt-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-avant-garde-i183652968.html
343884332,343884332_BD-1677434060,"New Desing Soft & Comfortable T-shirt For Men",99.0,55.0,11,0,Dhaka,//www.daraz.com.bd/products/-i343884332.html
164482017,164482017_BD-1097236725,"New stylist printed  Collection Full Sleeve T- Shirt",250.0,29.0,188,0,Dhaka,//www.daraz.com.bd/products/-i164482017.html
384023340,384023340_BD-1921599312,"Panda design Best Quality Casual à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦° Trendy t- shirt | Half Sleeve genji for man",95.0,52.0,7,0,Dhaka,//www.daraz.com.bd/products/-i384023340.html
344137672,344137672_BD-1678566409,"BMW Design T shirt for mens/t shirt/t shirt for man/tshirt/à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ/à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°/t-shirt/à¦›à§‡à¦²à§‡à¦¦à§‡à¦° à¦—à§‡à¦žà§à¦œà¦¿/à¦—à§‡à¦žà§à¦œà¦¿/genji/tshirt for men/ganji/à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ à¦¨à¦¿à¦‰ 2023/à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°/boys t shirt/à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦° new",99.0,50.0,5,0,Dhaka,//www.daraz.com.bd/products/bmw-bmw-2023-i344137672.html
300266022,300266022_BD-1334042865,"Product details of fashion tops ladies short sleeve casual girl's new t-shirt",199.0,43.0,74,0,Khulna,//www.daraz.com.bd/products/-i300266022.html
267941331,267941331_BD-1550023864,"V-Neck Black Long Sleeve T-Shirt For Men",249.0,38.0,10,0,Dhaka,//www.daraz.com.bd/products/-i267941331.html
227603626,227603626_BD-1723510047,"Black And White Cotton Half Sleeve T Shirt For Men-Ero Blue",141.0,72.0,468,0,Dhaka,//www.daraz.com.bd/products/black-and-white-cotton-half-sleeve-t-shirt-for-men-ero-blue-i227603626.html
367068394,367068394_BD-1829805740,"Tshirt dizin top tee New Exclusive Short Sleeve Tshirt For Men Buy Online At Best Prices In Bangladesh - Genji",96.0,52.0,41,0,Dhaka,//www.daraz.com.bd/products/-i367068394.html
347859424,347859424_BD-1703440031,"Soft & Comfortable Half Sleeve & Round Collar Printed Black T-Shirt For Men - Comfort for Summer Wear",85.0,66.0,42,0,Dhaka,//www.daraz.com.bd/products/elevate-your-casual-wardrobe-with-the-new-trendy-stylish-men-round-neck-jersey-t-shirt-for-man-stay-fashionable-i347859424.html
183993538,183993538_BD-1128651608,"YouTube Black Cotton Short Sleeves T-Shirt For Men(You tube Logo) - T Shirt For Man - T Shirt - T Shirt For Man - T Shirt",122.0,0.0,98,0,Dhaka,//www.daraz.com.bd/products/youtube-black-cotton-short-sleeves-t-shirt-for-menyou-tube-logo-t-shirt-for-man-t-shirt-t-shirt-for-man-t-shirt-i183993538.html
112072540,112072540_BD-1173977473,"Fashionable Cotton Short Sleeve T-Shirt  for Men - T Shirt - T Shirt",137.0,82.0,8400,0,Dhaka,//www.daraz.com.bd/products/-i112072540.html
366504621,366504621_BD-1827052602,"SMUG Premium Contrast T-Shirt - Fabric Is Soft and Comfortable -White",293.0,55.0,47,0,Dhaka,//www.daraz.com.bd/products/smug-i366504621.html
344838797,344838797_BD-1685842328,"2PS Combo Pack//Jersey T-Shirts//Printed T-Shirts//Casual Tops For Men's//Black T-Shirts",199.0,34.0,96,0,Dhaka,//www.daraz.com.bd/products/2-i344838797.html
327626425,327626425_BD-1598643751,"Black Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys",356.0,41.0,403,0,Dhaka,//www.daraz.com.bd/products/-i327626425.html
325598069,325598069_BD-1564361617,"New Half Sleeve Premium Cotton T-Shirt Genji",200.0,50.0,51,0,Chattogram,//www.daraz.com.bd/products/-i325598069.html
271010444,271010444_BD-1242692594,"Next Printed Men's T-Shirt II Half Sleeve Round Neck - Comfortable to Wear in Summer Season",97.0,51.0,438,0,Dhaka,//www.daraz.com.bd/products/next-printed-mens-t-shirt-ii-half-sleeve-round-neck-comfortable-to-wear-in-summer-season-i271010444.html
183930293,183930293_BD-1801642861,"Men's Drop Shulder White Half-Sleeve T-Shirt with Round Neck -Comfort for Everyday Wear",365.0,36.0,344,0,Dhaka,//www.daraz.com.bd/products/mens-drop-shulder-white-half-sleeve-t-shirt-with-round-neck-comfort-for-everyday-wear-i183930293.html
318237491,318237491_BD-1450191175,"Gan diben na Plz Printed T Shirt For Men",99.0,50.0,243,0,Dhaka,//www.daraz.com.bd/products/-i318237491.html
276113276,276113276_BD-1254770975,"Black Full  Sleeve T Shirt For Men",240.0,60.0,3400,0,Dhaka,//www.daraz.com.bd/products/-i276113276.html
324794950,324794950_BD-1555427841,"Black Full Sleeve Winter T-Shirt For Men - 170+GSM - Round Neck - Classic and Versatile -",240.0,40.0,399,0,Dhaka,//www.daraz.com.bd/products/black-full-sleeve-winter-t-shirt-for-men-170gsm-round-neck-classic-and-versatile-i324794950.html
301816398,301816398_BD-1416084977,"Fashion Short Sleeve T-Shirt For Man",190.0,61.0,172,0,Dhaka,//www.daraz.com.bd/products/versatile-choice-and-remark-fashion-short-sleeve-t-shirt-for-man-t-shirt-avant-garde-qualityful-easy-to-care-and-longive-i301816398.html
261495342,261495342_BD-2015228616,"Effortless and Affordable Style for Your Everyday Look - T Shirt For Man",70.0,30.0,787,0,Dhaka,//www.daraz.com.bd/products/-i261495342.html
348806146,348806146_BD-1713179224,"Travel T-shirt Tshirt For Men- Travel More - T Shirt For Man - T Shirt For Man - T Shirt For Ma",399.0,43.0,6,0,Dhaka,//www.daraz.com.bd/products/-i348806146.html
306465050,306465050_BD-1597503899,"Manfare's Premium Quality Stylish T Shirt - MF-498",427.0,22.0,280,0,Dhaka,//www.daraz.com.bd/products/manfare-mf-498-i306465050.html
299409583,299409583_BD-1329812851,"Black Cotton Combo T-Shirt & 2quarter Pant For Man - T Shirt",296.0,26.0,1800,0,Dhaka,//www.daraz.com.bd/products/black-cotton-combo-t-shirt-2quarter-pant-for-man-t-shirt-i299409583.html
